app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
921060,Modern Combat 5,24-10-2018,TRUE,FALSE,FALSE,Mixed,54,5517,0,0,0,TRUE
965350,Farm Together - Mistletoe Pack,10-01-2019,TRUE,TRUE,TRUE,Positive,93,15,3.99,3.99,0,TRUE
970840,OVERPASS™,16-03-2021,TRUE,FALSE,FALSE,Mixed,55,67,29.99,29.99,0,TRUE
991810,Strategic Mind: The Pacific,25-10-2019,TRUE,FALSE,FALSE,Mostly Positive,76,501,29.99,29.99,0,TRUE
994280,古剑奇谭三(Gujian3),14-12-2018,TRUE,FALSE,FALSE,Very Positive,86,36971,29.99,29.99,0,TRUE
1029860,Amber's Airline - 7 Wonders,18-04-2019,TRUE,TRUE,FALSE,Very Positive,89,68,12.99,12.99,0,TRUE
1047010,Synergia,27-07-2020,TRUE,TRUE,TRUE,Very Positive,90,424,11.99,11.99,0,TRUE
1047640,Helios,16-07-2021,TRUE,FALSE,FALSE,Mixed,67,68,4.99,4.99,0,TRUE
1048000,Monster Girl Fantasy,23-04-2019,TRUE,FALSE,FALSE,Positive,83,31,2.71,7.99,66,TRUE
1054690,Dreadlands,10-03-2020,TRUE,FALSE,FALSE,Mixed,61,121,4.99,24.99,80,TRUE
1067590,PC Building Simulator - Republic of Gamers Workshop,28-08-2019,TRUE,FALSE,FALSE,Very Positive,85,90,5.99,5.99,0,TRUE
1071100,Boom 3D,19-06-2019,TRUE,FALSE,FALSE,Very Positive,88,511,16.99,16.99,0,TRUE
1083870,CountryBalls Heroes,16-11-2021,TRUE,FALSE,FALSE,Very Positive,85,283,14.99,14.99,0,TRUE
1090182,NTBSS Master Character Training Pack - Sasuke Uchiha (Last Battle),23-11-2021,TRUE,FALSE,FALSE,Positive,83,49,1.99,3.99,50,TRUE
1214330,World Seed Classic,28-02-2020,TRUE,FALSE,FALSE,Very Positive,93,102,5.99,5.99,0,TRUE
448191,Train Simulator: Southern Railway S15 Class Steam Loco Add-On,20-04-2017,TRUE,FALSE,FALSE,Positive,85,14,19.99,19.99,0,TRUE
1219860,Monster Girls You-ki Chan,05-05-2020,TRUE,FALSE,FALSE,Mostly Positive,76,25,14.99,14.99,0,TRUE
1231880,Haiku the Robot,28-04-2022,TRUE,TRUE,FALSE,Very Positive,91,1240,19.99,19.99,0,TRUE
1249880,Tiny Bunny: Prologue,19-03-2020,TRUE,FALSE,FALSE,Overwhelmingly Positive,97,1887,0,0,0,TRUE
1275600,Kevin's Path to Wizdom,08-12-2022,TRUE,FALSE,TRUE,Positive,100,19,14.99,14.99,0,TRUE
1281190,The Shadow Government Simulator,17-10-2022,TRUE,TRUE,TRUE,Positive,85,27,9.99,9.99,0,TRUE
1336180,Floodland,15-11-2022,TRUE,FALSE,FALSE,Mixed,57,419,29.99,29.99,0,TRUE
1336430,Waves of Rotting Flesh,08-07-2020,TRUE,FALSE,FALSE,Very Positive,86,52,1.99,1.99,0,TRUE
1348400,Red Dust,11-10-2020,TRUE,FALSE,TRUE,Positive,90,10,4.99,4.99,0,TRUE
1352200,Detective From The Crypt,17-06-2021,TRUE,FALSE,TRUE,Very Positive,96,94,6.99,6.99,0,TRUE
1354830,Cat Cafe Manager,14-04-2022,TRUE,FALSE,FALSE,Very Positive,85,1000,13.99,19.99,30,TRUE
1370170,Diorama Builder,20-11-2020,TRUE,TRUE,FALSE,Very Positive,94,197,2.99,2.99,0,TRUE
1386710,The HeartBeat,05-10-2020,TRUE,FALSE,FALSE,Very Positive,98,88,0.99,0.99,0,TRUE
58200,Jolly Rover,07-06-2010,TRUE,TRUE,FALSE,Very Positive,88,209,9.99,9.99,0,TRUE
1457630,幻想三国志2,08-01-2022,TRUE,FALSE,FALSE,Mostly Positive,76,158,3.99,3.99,0,TRUE
1490060,Disillusion,30-08-2021,TRUE,FALSE,FALSE,Very Positive,96,52,2.99,2.99,0,TRUE
1570070,Beholder 3,03-03-2022,TRUE,FALSE,FALSE,Mixed,68,1098,14.99,14.99,0,TRUE
1580800,Erannorth Chronicles,16-09-2021,TRUE,FALSE,FALSE,Very Positive,89,239,20.99,20.99,0,TRUE
1605320,Unusual Findings,12-10-2022,TRUE,TRUE,TRUE,Very Positive,89,143,19.99,19.99,0,TRUE
1621980,Territory: Animals Genetic Strategy,31-05-2022,TRUE,FALSE,FALSE,Mostly Positive,77,27,9.99,9.99,0,TRUE
1700690,Grandma's Footsteps,22-02-2022,TRUE,FALSE,FALSE,Positive,83,18,4.99,4.99,0,TRUE
1739010,Out of the Park Baseball 23,22-04-2022,TRUE,TRUE,TRUE,Very Positive,82,865,19.99,19.99,0,TRUE
1743080,Night Cascades,01-03-2022,TRUE,FALSE,TRUE,Very Positive,94,55,9.99,9.99,0,TRUE
1749200,Hostile Planet: Survival,12-05-2022,TRUE,FALSE,FALSE,Mostly Positive,70,95,1.74,6.99,75,TRUE
1801910,The Final Evolution of DEEEER,23-11-2021,TRUE,FALSE,FALSE,Positive,92,25,4.99,4.99,0,TRUE
1804140,Fuga: Melodies of Steel - Back to School Costume Pack,19-01-2022,TRUE,FALSE,FALSE,Positive,100,13,4.99,4.99,0,TRUE
1903730,IT Simulator,01-06-2022,TRUE,TRUE,TRUE,Very Positive,89,68,4.99,4.99,0,TRUE
1968730,Bounty of One,18-08-2022,TRUE,FALSE,FALSE,Very Positive,88,1172,4.99,4.99,0,TRUE
1984710,Synthwave FURY,09-02-2023,TRUE,FALSE,FALSE,Mixed,50,10,2.99,2.99,0,TRUE
224145,Borderlands 2 : Assassin Cl0ckw0rk Pack,03-09-2013,TRUE,TRUE,TRUE,Mixed,68,67,0.99,0.99,0,TRUE
1996210,Sakura Hime 3,16-12-2022,TRUE,FALSE,FALSE,Very Positive,95,218,2.79,3.99,30,TRUE
2022180,Miss Neko 3,18-12-2022,TRUE,FALSE,FALSE,Very Positive,92,1008,2.99,2.99,0,TRUE
2051440,Guardener,21-06-2022,TRUE,TRUE,FALSE,Very Positive,90,70,4.99,4.99,0,TRUE
2095060,Inhabit,26-01-2023,TRUE,FALSE,FALSE,Positive,100,16,2.99,2.99,0,TRUE
457320,HoloBall,25-04-2016,TRUE,FALSE,FALSE,Very Positive,89,424,14.99,14.99,0,TRUE
447410,Poly Bridge Soundtrack,10-03-2016,FALSE,FALSE,FALSE,Very Positive,94,59,4.99,4.99,0,TRUE
2101110,Touhou Soujinengi V -The Genius of Sappheiros-,31-10-2022,TRUE,FALSE,FALSE,Positive,100,28,24.99,24.99,0,TRUE
2226750,Potion Brew: Co-op,05-01-2023,TRUE,FALSE,FALSE,Positive,94,19,3.99,3.99,0,TRUE
1700,Arx Fatalis,03-04-2007,TRUE,FALSE,FALSE,Very Positive,86,1543,4.99,4.99,0,TRUE
37210,Chocolatier®: Decadence by Design™,12-08-2009,TRUE,TRUE,FALSE,Mixed,66,180,9.99,9.99,0,TRUE
43190,The Haunted: Hells Reach,24-10-2011,TRUE,FALSE,FALSE,Very Positive,85,505,8.99,8.99,0,TRUE
230150,Incredipede,18-03-2013,TRUE,TRUE,FALSE,Mostly Positive,79,143,9.99,9.99,0,TRUE
250380,Knock-knock,04-10-2013,TRUE,TRUE,TRUE,Very Positive,89,1254,9.99,9.99,0,TRUE
257690,J.U.L.I.A.: Among the Stars,12-09-2014,TRUE,TRUE,TRUE,Very Positive,85,778,19.99,19.99,0,TRUE
310470,Grand Ages: Medieval,25-09-2015,TRUE,TRUE,TRUE,Mixed,46,1507,19.99,19.99,0,TRUE
319760,Oh My Gore!,20-10-2016,TRUE,FALSE,FALSE,Very Positive,87,355,1.99,1.99,0,TRUE
324344,Far Cry® 4 Valley of the Yetis,01-04-2015,TRUE,FALSE,FALSE,Mostly Positive,75,392,14.99,14.99,0,TRUE
359610,Assassin’s Creed® Chronicles: India,12-01-2016,TRUE,FALSE,FALSE,Mixed,63,761,9.99,9.99,0,TRUE
373340,Pillars of Eternity - The White March Part I,25-08-2015,TRUE,TRUE,TRUE,Mostly Positive,79,171,14.99,14.99,0,TRUE
388293,Just Cause™ 3 - Final Argument Sniper Rifle,01-12-2015,TRUE,FALSE,FALSE,Mixed,65,130,2.49,2.49,0,TRUE
393220,Super Man Or Monster,31-10-2017,TRUE,FALSE,FALSE,Very Positive,93,82,12.99,12.99,0,TRUE
405820,Turok,17-12-2015,TRUE,TRUE,TRUE,Overwhelmingly Positive,95,2439,19.99,19.99,0,TRUE
429330,Stikbold! A Dodgeball Adventure,01-04-2016,TRUE,TRUE,FALSE,Very Positive,87,156,9.99,9.99,0,TRUE
434730,Half Dead,01-08-2016,TRUE,FALSE,FALSE,Mostly Positive,78,2645,1.99,1.99,0,TRUE
461430,EmergeNYC,03-11-2016,TRUE,TRUE,FALSE,Mixed,66,3208,24.99,24.99,0,TRUE
463980,Solitairica,31-05-2016,TRUE,TRUE,FALSE,Very Positive,83,283,9.99,9.99,0,TRUE
577480,Higurashi When They Cry Hou - Ch. 5 Meakashi,28-04-2017,TRUE,TRUE,TRUE,Very Positive,96,434,7.99,7.99,0,TRUE
587520,Dungeons of Sundaria,18-07-2022,TRUE,FALSE,FALSE,Mostly Positive,77,570,19.99,19.99,0,TRUE
588690,Peace Death!,24-03-2017,TRUE,FALSE,FALSE,Very Positive,93,1841,4.99,4.99,0,TRUE
598430,Ergastulum: Dungeon Nightmares III,05-11-2020,TRUE,TRUE,FALSE,Very Positive,85,54,7.99,7.99,0,TRUE
601050,Attack on Titan 2 - A.O.T.2,14-03-2018,TRUE,FALSE,FALSE,Very Positive,92,4598,59.99,59.99,0,TRUE
630140,Sky Clash: Lords of Clans 3D,05-09-2018,TRUE,TRUE,FALSE,Mostly Positive,78,194,0,0,0,TRUE
698700,Rise of the Third Power,10-02-2022,TRUE,TRUE,TRUE,Very Positive,89,286,11.99,19.99,40,TRUE
727570,After the Collapse,09-09-2022,TRUE,FALSE,FALSE,Mostly Positive,78,146,14.99,14.99,0,TRUE
751500,TINY METAL,21-12-2017,TRUE,TRUE,FALSE,Mixed,69,235,7.49,24.99,70,TRUE
802120,Cellyon: Boss Confrontation,11-10-2022,TRUE,FALSE,FALSE,Positive,81,32,17.99,17.99,0,TRUE
803150,Nephise: Ascension,27-02-2018,TRUE,FALSE,FALSE,Very Positive,84,108,4.99,4.99,0,TRUE
820910,Last Resort Island,28-06-2018,TRUE,FALSE,FALSE,Very Positive,87,129,0.89,8.99,90,TRUE
822990,Spinnortality | cyberpunk management sim,01-02-2019,TRUE,TRUE,TRUE,Mostly Positive,78,247,9.99,9.99,0,TRUE
953690,Doom & Destiny Worlds,18-09-2020,TRUE,FALSE,FALSE,Mostly Positive,72,85,19.99,19.99,0,TRUE
1008920,Photographs,03-04-2019,TRUE,FALSE,FALSE,Very Positive,84,138,11.99,11.99,0,TRUE
1018900,Let's Learn Japanese! Katakana,13-03-2019,TRUE,FALSE,FALSE,Positive,96,27,3.99,3.99,0,TRUE
1048950,Desert Skies,30-05-2019,TRUE,FALSE,FALSE,Mostly Positive,70,327,19.99,19.99,0,TRUE
1063520,Universal Character Generator,22-05-2019,TRUE,FALSE,FALSE,Positive,80,10,34.99,34.99,0,TRUE
1087120,Just Cause™ 4: Toy Vehicle Pack,26-06-2019,TRUE,FALSE,FALSE,Mostly Positive,75,37,4.99,4.99,0,TRUE
1116210,Our world has not decayed,25-10-2019,TRUE,FALSE,FALSE,Very Positive,86,325,1.99,1.99,0,TRUE
15740,Oddworld: Munch's Oddysee,20-12-2010,TRUE,FALSE,FALSE,Mostly Positive,77,815,4.99,4.99,0,TRUE
1135300,King's Bounty II,24-08-2021,TRUE,FALSE,FALSE,Mixed,63,3578,39.99,39.99,0,TRUE
1153460,Axegend VR,09-03-2020,TRUE,FALSE,FALSE,Positive,89,38,9.99,9.99,0,TRUE
1174631,Sniper Ghost Warrior Contracts - SV - AMUR - sniper rifle,22-11-2019,TRUE,FALSE,FALSE,Mostly Positive,72,25,1.99,1.99,0,TRUE
1192340,Gunvolt Chronicles: Luminous Avenger iX - Extra Mission: 'VS ???',19-12-2019,TRUE,FALSE,FALSE,Positive,83,18,1.99,1.99,0,TRUE
1193340,Zelter,22-10-2020,TRUE,FALSE,FALSE,Mixed,55,1535,19.99,19.99,0,TRUE
1198290,Space Block Buster,04-09-2022,TRUE,FALSE,FALSE,Positive,95,22,9.99,9.99,0,TRUE
1211209,Monster Hunter World: Iceborne - Hairstyle: Mysterious Samurai,11-03-2020,TRUE,FALSE,FALSE,Very Positive,90,54,1.49,1.49,0,TRUE
1289340,TasteMaker,18-02-2021,TRUE,FALSE,FALSE,Very Positive,87,970,9.99,9.99,0,TRUE
1294770,Atlas Engine,01-09-2021,TRUE,FALSE,FALSE,Mostly Positive,75,20,34.99,34.99,0,TRUE
1337100,Warhammer Age of Sigmar: Tempestfall,17-11-2021,TRUE,FALSE,FALSE,Mixed,68,164,17.99,29.99,40,TRUE
1346830,I Saw Black Clouds,30-03-2021,TRUE,TRUE,FALSE,Mixed,62,399,4.8,12.99,63,TRUE
1379900,Shikokushi ~food and sightseeing and beauties~,21-08-2020,TRUE,FALSE,FALSE,Mostly Positive,79,48,19.99,19.99,0,TRUE
1401480,Fantasy General II: Evolution,25-02-2021,TRUE,FALSE,FALSE,Mixed,57,14,14.99,14.99,0,TRUE
336370,LISA: Original Soundtrack + Art Collection,15-12-2014,TRUE,TRUE,TRUE,Very Positive,95,119,6.99,6.99,0,TRUE
1440440,Sam & Max Save the World,02-12-2020,TRUE,FALSE,FALSE,Very Positive,91,1085,19.99,19.99,0,TRUE
1444650,Haydee 2,23-11-2020,TRUE,FALSE,FALSE,Very Positive,91,1041,24.99,24.99,0,TRUE
1449450,PAYDAY 2: Buluc's Mansion Heist,11-11-2020,TRUE,FALSE,TRUE,Mostly Positive,74,208,6.99,6.99,0,TRUE
1457520,The Legend of Heroes: Zero no Kiseki Kai,22-12-2021,TRUE,FALSE,FALSE,Very Positive,87,181,34.99,34.99,0,TRUE
1473840,One Circle,11-12-2020,TRUE,FALSE,FALSE,Positive,100,34,1.57,1.99,21,TRUE
94202,Jamestown: Gunpowder Treason & Plot,10-11-2011,TRUE,TRUE,FALSE,Positive,90,10,2.99,2.99,0,TRUE
108726,Alan Wake Collector's Edition Extras,16-02-2012,TRUE,FALSE,FALSE,Very Positive,91,186,9.99,9.99,0,TRUE
1490980,Mirror Layers,29-10-2021,TRUE,FALSE,FALSE,Very Positive,97,69,9.99,9.99,0,TRUE
1494840,Scoot,28-12-2020,TRUE,FALSE,FALSE,Very Positive,88,488,12.99,12.99,0,TRUE
1497230,Cauldrons of War - Stalingrad,10-09-2021,TRUE,TRUE,FALSE,Very Positive,86,65,14.99,14.99,0,TRUE
1506340,泡沫冬景：和平默示录,11-03-2021,TRUE,FALSE,FALSE,Very Positive,99,113,2.99,2.99,0,TRUE
1517217,Zombie Army 4: M1903 Springfield Rifle Bundle,18-02-2021,TRUE,FALSE,FALSE,Positive,81,11,3.99,3.99,0,TRUE
1518790,Neon Abyss - Alter Ego,01-04-2021,TRUE,FALSE,FALSE,Mostly Positive,79,48,3.99,3.99,0,TRUE
1531490,Harmony's Odyssey,19-10-2022,TRUE,TRUE,TRUE,Very Positive,95,106,14.99,14.99,0,TRUE
1592290,PARANOIA PLACE,13-02-2023,TRUE,FALSE,FALSE,Positive,90,32,4.49,4.99,10,TRUE
1602930,Pedro's Adventures in Spanish [Learn Spanish],29-07-2021,TRUE,FALSE,FALSE,Very Positive,89,59,19.99,19.99,0,TRUE
1664240,Venaitura,02-08-2021,TRUE,FALSE,FALSE,Positive,95,20,4.99,9.99,50,TRUE
1712890,Desolation Tycoon,14-01-2022,TRUE,FALSE,FALSE,Positive,82,23,11.99,11.99,0,TRUE
1826860,Sewer Rave,10-12-2021,TRUE,TRUE,TRUE,Very Positive,98,114,3.99,3.99,0,TRUE
1838970,Crush the Castle Legacy Collection,29-03-2022,TRUE,TRUE,FALSE,Very Positive,90,70,9.99,9.99,0,TRUE
295750,The Floor is Jelly,30-05-2014,TRUE,TRUE,FALSE,Very Positive,83,279,9.99,9.99,0,TRUE
1848710,Ninja Soul,16-09-2022,TRUE,FALSE,FALSE,Very Positive,82,110,9.99,9.99,0,TRUE
2024230,Project Lazarus,23-06-2022,TRUE,FALSE,FALSE,Very Positive,86,941,4.99,4.99,0,TRUE
2064580,Hausmeister,11-10-2022,TRUE,FALSE,FALSE,Very Positive,96,60,4.99,4.99,0,TRUE
2076260,Slaughter Horse 2,05-12-2022,TRUE,FALSE,FALSE,Positive,100,31,5.99,5.99,0,TRUE
2109850,Barbershop Simulator VR,07-10-2022,TRUE,FALSE,FALSE,Mostly Positive,75,24,19.99,19.99,0,TRUE
2158180,Walkabout Mini Golf: 20000 Leagues Under the Sea,29-09-2022,TRUE,FALSE,FALSE,Positive,91,24,2.99,2.99,0,TRUE
2219520,Isolated Room,16-12-2022,TRUE,FALSE,FALSE,Positive,85,27,1.99,1.99,0,TRUE
38150,Farm Frenzy 3,18-02-2010,TRUE,FALSE,FALSE,Positive,96,31,9.99,9.99,0,TRUE
78000,Bejeweled® 3,07-12-2010,TRUE,TRUE,FALSE,Overwhelmingly Positive,96,3750,4.99,4.99,0,TRUE
91200,Anomaly: Warzone Earth,08-04-2011,TRUE,TRUE,TRUE,Very Positive,86,848,9.99,9.99,0,TRUE
210230,Nancy Drew®: Tomb of the Lost Queen,16-05-2012,TRUE,TRUE,FALSE,Very Positive,89,85,19.99,19.99,0,TRUE
231740,Knights of Pen and Paper +1 Edition,18-06-2013,TRUE,TRUE,TRUE,Very Positive,83,1732,9.99,9.99,0,TRUE
235540,Warhammer: End Times - Vermintide,23-10-2015,TRUE,FALSE,FALSE,Very Positive,82,12700,29.99,29.99,0,TRUE
254860,Lords of the Realm III,03-12-2015,TRUE,FALSE,FALSE,Mixed,45,24,4.99,4.99,0,TRUE
278460,Skyborn,21-02-2014,TRUE,TRUE,TRUE,Very Positive,88,516,14.99,14.99,0,TRUE
294530,Freddi Fish 2: The Case of the Haunted Schoolhouse,01-05-2014,TRUE,TRUE,TRUE,Very Positive,97,178,6.99,6.99,0,TRUE
297644,RPG Maker VX Ace - POP!: Horror City,08-06-2015,TRUE,FALSE,FALSE,Mostly Positive,75,20,4.49,14.99,70,TRUE
299070,Warrior Kings: Battles,06-05-2014,TRUE,FALSE,FALSE,Very Positive,92,228,1.99,9.99,80,TRUE
301200,Frederic: Evil Strikes Back,23-05-2014,TRUE,TRUE,TRUE,Very Positive,85,572,7.99,7.99,0,TRUE
1250740,Tourist Bus Simulator - W906,08-04-2020,TRUE,FALSE,FALSE,Positive,87,16,7.99,7.99,0,TRUE
326840,Heart&Slash,09-08-2016,TRUE,TRUE,TRUE,Very Positive,81,430,14.99,14.99,0,TRUE
1284210,Guild Wars 2,23-08-2022,TRUE,FALSE,FALSE,Very Positive,88,11298,0,0,0,TRUE
334270,Star Traders: 4X Empires,16-12-2014,TRUE,TRUE,TRUE,Mixed,55,47,9.99,9.99,0,TRUE
347800,Ghost Song,03-11-2022,TRUE,FALSE,FALSE,Very Positive,86,575,19.99,19.99,0,TRUE
353090,Chicken Invaders 5,13-03-2015,TRUE,TRUE,FALSE,Overwhelmingly Positive,97,734,4.99,4.99,0,TRUE
395990,Galactic Civilizations III - Revenge of the Snathi DLC,10-09-2015,TRUE,FALSE,FALSE,Positive,84,19,4.99,4.99,0,TRUE
398170,Evochron Legacy SE,18-01-2016,TRUE,FALSE,FALSE,Very Positive,81,355,24.99,24.99,0,TRUE
402880,Age of Barbarian Extended Cut,03-06-2016,TRUE,FALSE,FALSE,Mostly Positive,78,699,6.49,12.99,50,TRUE
446310,Sabres of Infinity,29-03-2016,TRUE,TRUE,TRUE,Very Positive,94,124,5.99,5.99,0,TRUE
458000,March of the Living,20-04-2016,TRUE,TRUE,FALSE,Mostly Positive,72,429,14.99,14.99,0,TRUE
514170,18 Wheels of Steel: Convoy,02-09-2016,TRUE,FALSE,FALSE,Mostly Positive,76,59,9.99,9.99,0,TRUE
528052,Tales of Berseria™ - High School Costumes Set,07-02-2017,TRUE,FALSE,FALSE,Positive,89,19,11.99,11.99,0,TRUE
554620,Life is Strange: Before the Storm,31-08-2017,TRUE,TRUE,TRUE,Very Positive,93,31775,16.99,16.99,0,TRUE
556650,Clicker Heroes: Turkey Auto Clucker,16-11-2016,TRUE,TRUE,FALSE,Positive,90,11,9.99,9.99,0,TRUE
571410,Shadow Tactics: Blades of the Shogun - Artbook & Strategy Guide,20-12-2016,TRUE,TRUE,TRUE,Positive,88,44,2.99,2.99,0,TRUE
585190,A Gummy's Life,02-10-2018,TRUE,TRUE,TRUE,Very Positive,81,169,19.99,19.99,0,TRUE
586880,Mini Ghost,28-04-2017,TRUE,FALSE,FALSE,Very Positive,96,337,1.99,1.99,0,TRUE
588300,SENRAN KAGURA ESTIVAL VERSUS - Mission Pack,17-03-2017,TRUE,FALSE,FALSE,Mixed,66,21,5.99,5.99,0,TRUE
616560,Ultimate Epic Battle Simulator,01-06-2017,TRUE,FALSE,FALSE,Mostly Positive,76,8075,14.99,14.99,0,TRUE
621080,Persian Nights: Sands of Wonders,29-06-2017,TRUE,TRUE,TRUE,Very Positive,89,146,9.99,9.99,0,TRUE
623070,Delicious - Emily's Miracle of Life,02-08-2017,TRUE,TRUE,FALSE,Mostly Positive,75,84,12.99,12.99,0,TRUE
631900,Airtone,08-06-2017,TRUE,FALSE,FALSE,Very Positive,94,203,29.99,29.99,0,TRUE
2177500,Atomicrops: Deerly Beloved,25-10-2022,TRUE,FALSE,FALSE,Positive,87,33,4.99,4.99,0,TRUE
654910,YANKAI'S PEAK.,13-07-2017,TRUE,TRUE,TRUE,Very Positive,91,59,5.99,5.99,0,TRUE
685680,Sakura Gamer,05-10-2017,TRUE,TRUE,TRUE,Very Positive,88,266,9.99,9.99,0,TRUE
713560,SEUM: The Drunk Side of the Moon,20-10-2017,TRUE,TRUE,TRUE,Positive,85,28,5.99,5.99,0,TRUE
721260,Injustice™ 2 - Sub-Zero,14-11-2017,TRUE,FALSE,FALSE,Mostly Positive,79,29,2.39,5.99,60,TRUE
761350,Booth: A Dystopian Adventure,22-07-2020,TRUE,TRUE,FALSE,Very Positive,90,265,9.99,9.99,0,TRUE
800342,X-Morph: Defense - Last Bastion,31-08-2018,TRUE,FALSE,FALSE,Positive,100,36,4.99,4.99,0,TRUE
858690,CarX Drift Racing Online - Time Attack,29-05-2018,TRUE,FALSE,FALSE,Mixed,47,38,2.99,2.99,0,TRUE
867180,Tilesweeper,23-08-2018,TRUE,TRUE,FALSE,Very Positive,85,319,4.99,4.99,0,TRUE
873610,mr.Vegan,20-06-2018,TRUE,FALSE,TRUE,Very Positive,87,88,1.99,1.99,0,TRUE
893690,Rikki & Vikki,26-12-2018,TRUE,FALSE,FALSE,Very Positive,93,79,9.99,9.99,0,TRUE
899970,NEKOPARA Extra,26-07-2018,TRUE,FALSE,FALSE,Overwhelmingly Positive,97,2995,4.99,4.99,0,TRUE
932210,Nexoria: Dungeon Rogue Heroes,05-01-2020,TRUE,FALSE,FALSE,Mostly Positive,75,41,1.49,4.99,70,TRUE
964210,Mr Husky,24-07-2019,TRUE,FALSE,FALSE,Very Positive,89,58,1.99,1.99,0,TRUE
964440,Hell is Others,20-10-2022,TRUE,FALSE,FALSE,Mostly Positive,70,804,14.99,14.99,0,TRUE
965300,The Settlers® : Heritage of Kings - History Edition,22-01-2019,TRUE,FALSE,FALSE,Very Positive,85,508,11.99,11.99,0,TRUE
976890,Hidden Deep,24-01-2022,TRUE,FALSE,FALSE,Mostly Positive,79,2291,24.99,24.99,0,TRUE
207020,Bang Bang Racing,08-06-2012,TRUE,FALSE,FALSE,Very Positive,85,307,1.99,9.99,80,TRUE
1009960,Project Hedra,07-02-2023,TRUE,FALSE,TRUE,Positive,80,15,9.99,9.99,0,TRUE
1024400,Marenian Tavern Story: Patty and the Hungry God,21-05-2019,TRUE,FALSE,FALSE,Mostly Positive,76,42,19.99,19.99,0,TRUE
312280,Simply Chess,11-09-2015,TRUE,TRUE,TRUE,Mostly Positive,74,3265,0,0,0,TRUE
1038370,Trials of Fire,09-04-2021,TRUE,FALSE,FALSE,Very Positive,87,2599,9.99,19.99,50,TRUE
1076750,Dream Engines: Nomad Cities,14-07-2021,TRUE,FALSE,FALSE,Mostly Positive,76,353,29.99,29.99,0,TRUE
1078280,Ruins Seeker,28-05-2020,TRUE,FALSE,FALSE,Very Positive,93,553,14.99,19.99,25,TRUE
1108090,Climb With Wheelbarrow,05-08-2019,TRUE,TRUE,FALSE,Very Positive,89,165,0.99,0.99,0,TRUE
1144500,Two Point Hospital: Exhibition Items Pack,25-03-2020,TRUE,TRUE,TRUE,Positive,80,10,3.99,3.99,0,TRUE
1227890,Summer Memories,14-06-2020,TRUE,FALSE,FALSE,Very Positive,93,9621,13.99,19.99,30,TRUE
1242776,Monster Hunter World: Iceborne - MHW:I Music Player: Additional BGM Set Vol. 5,08-04-2020,TRUE,FALSE,FALSE,Positive,85,21,4.99,4.99,0,TRUE
1252240,Aeon Drive,30-09-2021,TRUE,TRUE,TRUE,Mostly Positive,77,57,5.99,14.99,60,TRUE
1255151,PAYDAY 2: Federales Weapon Pack,27-02-2020,TRUE,FALSE,TRUE,Very Positive,80,180,2.99,2.99,0,TRUE
1294450,Little Witch Academia: VR Broom Racing,15-07-2021,TRUE,FALSE,FALSE,Positive,88,17,29.99,29.99,0,TRUE
1304640,Related,14-05-2020,TRUE,TRUE,TRUE,Very Positive,88,128,0.99,0.99,0,TRUE
1323470,GetsuFumaDen: Undying Moon,16-02-2022,TRUE,FALSE,FALSE,Mostly Positive,77,741,24.99,24.99,0,TRUE
1693260,Yugo Puzzle,14-10-2021,TRUE,TRUE,FALSE,Very Positive,98,170,6.99,6.99,0,TRUE
1342620,Werewolf: The Apocalypse — Heart of the Forest,13-10-2020,TRUE,TRUE,TRUE,Very Positive,87,520,14.99,14.99,0,TRUE
1342740,Moose Life,13-08-2020,TRUE,FALSE,FALSE,Very Positive,97,78,6.99,6.99,0,TRUE
1343670,Dealer's Life 2,15-02-2022,TRUE,FALSE,FALSE,Very Positive,85,2777,14.99,14.99,0,TRUE
1387560,Educational Games for Kids,10-09-2020,TRUE,TRUE,TRUE,Mostly Positive,78,23,12.99,12.99,0,TRUE
1402920,Ultimate Admiral: Age of Sail - Barbary War (FREE for EA buyers),16-09-2020,TRUE,FALSE,FALSE,Mixed,62,27,14.99,14.99,0,TRUE
1424830,泡沫冬景：樱色零落&景色萧然,15-10-2020,TRUE,FALSE,FALSE,Very Positive,95,118,1.99,1.99,0,TRUE
1262572,Need for Speed™ Most Wanted Complete DLC Bundle,18-06-2020,TRUE,FALSE,FALSE,Very Positive,88,54,29.99,29.99,0,TRUE
1437500,Dread X Collection 3,23-10-2020,TRUE,FALSE,FALSE,Very Positive,92,249,9.99,9.99,0,TRUE
1442070,Claire's Cruisin' Cafe,28-10-2020,TRUE,FALSE,FALSE,Positive,81,22,6.99,6.99,0,TRUE
1485120,BoomBox,11-06-2021,TRUE,FALSE,FALSE,Very Positive,89,121,8.99,19.99,55,TRUE
1527060,Cat Gets Medieval,02-03-2021,TRUE,FALSE,FALSE,Very Positive,98,76,9.99,9.99,0,TRUE
1532250,The Catacombs of Solaris Revisited,17-02-2021,TRUE,FALSE,FALSE,Very Positive,88,54,11.99,11.99,0,TRUE
1558210,FortressCraft : Chapter 1,16-04-2021,TRUE,FALSE,FALSE,Positive,95,23,9.99,9.99,0,TRUE
1612210,HYPERCHARGE: Unboxed Breaker & Mightus Pack,27-04-2021,TRUE,FALSE,TRUE,Positive,86,15,9.99,9.99,0,TRUE
